"ParentId","SobjectType","Total","Readable","Editable"
"0PS0B000000b7tlWAA","ServiceCrewMember","2","2","2"
"0PS0B000000b7tlWAA","ServiceResource","10","10","9"
"0PS0B000000b7tlWAA","ServiceResourceCapacity","4","4","4"
"0PS0B000000b7tlWAA","ServiceResourceSkill","2","2","2"
"0PS0B000000b7tlWAA","ServiceTerritory","6","6","6"
"0PS0B000000b7tlWAA","ServiceTerritoryMember","4","4","4"
"0PS0B000000b7tlWAA","Shift","7","7","7"
"0PS0B000000b7tlWAA","ShiftPattern","2","2","2"
"0PS0B000000b7tlWAA","ShiftTemplate","3","3","3"
"0PS0B000000b7tlWAA","Shipment","11","11","11"
"0PS0B000000b7tlWAA","SkillRequirement","1","1","1"
"0PS0B000000b7tlWAA","SocialPersona","4","4","4"
"0PS0B000000b7tlWAA","SocialPost","16","16","16"
"0PS0B000000b7tlWAA","Solution","3","3","3"
"0PS0B000000b7tlWAA","Sourcing_Request_Item__c","8","8","5"
"0PS0B000000b7tlWAA","Supplier_Documentation__c","1","1","1"
"0PS0B000000b7tlWAA","System_Work_Order__c","8","8","1"
"0PS0B000000b7tlWAA","Task","10","10","8"
"0PS0B000000b7tlWAA","Tech_Ship_Location_Junction__c","5","5","3"
"0PS0B000000b7tlWAA","Technician_Ship_Location__c","2","2","2"
"0PS0B000000b7tlWAA","TimeSheet","4","4","1"
"0PS0B000000b7tlWAA","TimeSheetEntry","10","10","10"
"0PS0B000000b7tlWAA","TimeSlot","1","1","1"
"0PS0B000000b7tlWAA","Training_Class__c","7","7","1"
"0PS0B000000b7tlWAA","Training_Item__c","14","14","4"
"0PS0B000000b7tlWAA","TravelMode","2","2","2"
"0PS0B000000b7tlWAA","User","33","33","9"
"0PS0B000000b7tlWAA","WOLI_App_Extension__c","4","4","4"
"0PS0B000000b7tlWAA","Work_Order__c","3","3","2"
"0PS0B000000b7tlWAA","Work_Order_Asset__c","9","9","9"
"0PS0B000000b7tlWAA","Work_Order_Time_Entry__c","1","1","1"
"0PS0B000000b7tlWAA","WorkOrder","139","139","103"
"0PS0B000000b7tlWAA","WorkOrderLineItem","49","49","42"
"0PS0B000000b7tlWAA","WorkPlan","3","3","3"
"0PS0B000000b7tlWAA","WorkPlanSelectionRule","9","9","9"
"0PS0B000000b7tlWAA","WorkPlanTemplate","3","3","3"
"0PS0B000000b7tlWAA","WorkPlanTemplateEntry","1","1","1"
"0PS0B000000b7tlWAA","WorkStep","8","8","8"
"0PS0B000000b7tlWAA","WorkStepTemplate","4","4","4"
"0PS0B000000b7tlWAA","WorkType","3","3","3"
"0PS0B000000b7tlWAA","WorkTypeGroup","1","1","1"
"0PS0B000000b7tlWAA","zkmulti__MCShipment__c","3","3","0"
"0PS0B000000b7VoWAI","Account","193","193","126"
"0PS0B000000b7VoWAI","Address","10","10","6"
"0PS0B000000b7VoWAI","ApprovalSubmission","7","7","7"
"0PS0B000000b7VoWAI","ApprovalSubmissionDetail","8","8","8"
"0PS0B000000b7VoWAI","ApprovalWorkItem","10","10","10"
"0PS0B000000b7VoWAI","ApptBundleConfig","7","7","7"
"0PS0B000000b7VoWAI","ApptBundlePolicy","10","10","10"
"0PS0B000000b7VoWAI","Asset","72","72","22"
"0PS0B000000b7VoWAI","AssignedResource","3","3","3"
"0PS0B000000b7VoWAI","AttributeDefinition","2","2","2"
"0PS0B000000b7VoWAI","AuthorizationForm","5","5","5"
"0PS0B000000b7VoWAI","AuthorizationFormConsent","2","2","2"
"0PS0B000000b7VoWAI","AuthorizationFormText","4","4","4"
"0PS0B000000b7VoWAI","AVA_MAPPER__AvaTax_Log__c","9","9","9"
"0PS0B000000b7VoWAI","AVA_MAPPER__Entity_Use_code__c","1","1","1"
"0PS0B000000b7VoWAI","AVA_SFCLOUD__AvaTax_Mapping__c","1","1","1"
"0PS0B000000b7VoWAI","AVA_SFCLOUD__AvaTax_Tax_Code__c","9","9","9"
"0PS0B000000b7VoWAI","AVA_SFCLOUD__AvaTaxCompany__c","8","8","8"
"0PS0B000000b7VoWAI","AVA_SFCLOUD__Exemption_Reasons__c","1","1","1"
"0PS0B000000b7VoWAI","AVA_SFCLOUD__Exposure_Zone__c","2","2","2"
"0PS0B000000b7VoWAI","AVA_SFCLOUD__MultiCompanyMapping__c","4","4","4"
"0PS0B000000b7VoWAI","AVA_SFCLOUD__Shipping_Code__c","1","1","1"
"0PS0B000000b7VoWAI","AVA_SFCLOUD__TaxExemptionCertificate__c","2","2","2"
"0PS0B000000b7VoWAI","BusinessBrand","2","2","2"
"0PS0B000000b7VoWAI","Campaign","36","36","12"
"0PS0B000000b7VoWAI","CAPA__c","2","2","1"
"0PS0B000000b7VoWAI","CAPA_Action__c","1","1","0"
"0PS0B000000b7VoWAI","CAPA_Action_Plan__c","2","2","1"
"0PS0B000000b7VoWAI","Capital_Asset_Transfer__c","10","10","10"
"0PS0B000000b7VoWAI","Case","117","117","95"
"0PS0B000000b7VoWAI","Change_Log__c","7","7","6"
"0PS0B000000b7VoWAI","Change_Request__c","34","34","29"
"0PS0B000000b7VoWAI","ChargentBase__Aggregation__c","1","1","1"
"0PS0B000000b7VoWAI","ChargentBase__Log__c","8","8","1"
"0PS0B000000b7VoWAI","ChargentBase__Payment_Method__c","26","26","1"
"0PS0B000000b7VoWAI","ChargentOrders__ChargentOrder__c","109","109","92"
"0PS0B000000b7VoWAI","ChargentOrders__Payment_Request__c","17","17","16"
"0PS0B000000b7VoWAI","ChargentOrders__Transaction__c","75","75","73"
"0PS0B000000b7VoWAI","Class_Attendee__c","1","1","1"
"0PS0B000000b7VoWAI","Commission__c","35","35","4"
"0PS0B000000b7VoWAI","Complaint__c","4","4","1"
"0PS0B000000b7VoWAI","Contact","91","91","75"
"0PS0B000000b7VoWAI","ContactPointAddress","11","11","11"
"0PS0B000000b7VoWAI","ContactPointConsent","5","5","5"
"0PS0B000000b7VoWAI","ContactPointEmail","11","11","11"
"0PS0B000000b7VoWAI","ContactPointPhone","15","15","15"
"0PS0B000000b7VoWAI","ContactPointTypeConsent","4","4","4"
"0PS0B000000b7VoWAI","Contract","16","16","12"
"0PS0B000000b7VoWAI","ContractLineItem","91","91","59"
"0PS0B000000b7VoWAI","ContractLineOutcome","6","6","6"
"0PS0B000000b7VoWAI","ContractLineOutcomeData","2","2","2"
"0PS0B000000b7VoWAI","Credit_Memo__c","46","46","26"
"0PS0B000000b7VoWAI","Credit_Memo_Line_Item__c","14","14","12"
"0PS0B000000b7VoWAI","Custom_Satisfaction_Survey__c","22","22","18"
"0PS0B000000b7VoWAI","Customer","2","2","2"
"0PS0B000000b7VoWAI","Customer_Equipment__c","5","5","0"
"0PS0B000000b7VoWAI","DataUseLegalBasis","2","2","2"
"0PS0B000000b7VoWAI","DataUsePurpose","5","5","5"
"0PS0B000000b7VoWAI","Debit_Memos__c","15","15","9"
"0PS0B000000b7VoWAI","Disaster_Recovery_Billing_Rule__c","6","6","0"
"0PS0B000000b7VoWAI","Disaster_Recovery_Project__c","27","27","1"
"0PS0B000000b7VoWAI","Document_Review__c","16","16","15"
"0PS0B000000b7VoWAI","Document_Trained_Person__c","43","43","33"
"0PS0B000000b7VoWAI","Documentation__c","1","1","1"
"0PS0B000000b7VoWAI","DOZISF__ZoomInfo__c","98","98","98"
"0PS0B000000b7VoWAI","DOZISF__ZoomInfo_Intent__c","7","7","7"
"0PS0B000000b7VoWAI","DOZISF__ZoomInfo_Scoop__c","11","11","11"
"0PS0B000000b7VoWAI","Engineer_Transfer_Request__c","5","5","5"
"0PS0B000000b7VoWAI","Entitlement","16","16","15"
"0PS0B000000b7VoWAI","Equipment__c","59","59","33"
"0PS0B000000b7VoWAI","ers_datatableConfig__c","11","11","11"
"0PS0B000000b7VoWAI","Evaluation_Natalie__c","115","115","19"
"0PS0B000000b7VoWAI","Event","29","29","25"
"0PS0B000000b7VoWAI","Expense","7","7","5"
"0PS0B000000b7VoWAI","ExpenseReport","1","1","0"
"0PS0B000000b7VoWAI","Field_Service_Engineer__c","3","3","3"
"0PS0B000000b7VoWAI","FlowPersonalConfiguration__c","20","20","20"
"0PS0B000000b7VoWAI","FlowTableViewDefinition__c","13","13","13"
"0PS0B000000b7VoWAI","Hands_On_Trained_Person__c","1","1","1"
"0PS0B000000b7VoWAI","Harvest_Work_Order__c","9","9","5"
"0PS0B000000b7VoWAI","Individual","21","21","20"
"0PS0B000000b7VoWAI","inov8__PMT_Error_Log__c","3","3","3"
"0PS0B000000b7VoWAI","inov8__PMT_Phase__c","25","25","5"
"0PS0B000000b7VoWAI","inov8__PMT_Program__c","2","2","0"
"0PS0B000000b7VoWAI","inov8__PMT_Project__c","57","57","29"
"0PS0B000000b7VoWAI","inov8__PMT_Resource_Allocation__c","35","35","24"
"0PS0B000000b7VoWAI","inov8__PMT_Resource_Availability__c","45","45","1"
"0PS0B000000b7VoWAI","inov8__PMT_Task__c","33","33","18"
"0PS0B000000b7VoWAI","Intacct_Location__c","6","6","5"
"0PS0B000000b7VoWAI","Intercompany_Transfer__c","35","35","20"
"0PS0B000000b7VoWAI","Inventory_Adjustment__c","11","11","7"
"0PS0B000000b7VoWAI","Invoice__c","193","193","106"
"0PS0B000000b7VoWAI","Invoice_Line_Item__c","13","13","12"
"0PS0B000000b7VoWAI","IR_Product__c","11","11","8"
"0PS0B000000b7VoWAI","Item_Receipt__c","25","25","11"
"0PS0B000000b7VoWAI","JobProfile","1","1","1"
"0PS0B000000b7VoWAI","Lead","139","139","108"
"0PS0B000000b7VoWAI","Loaner__c","54","54","22"
"0PS0B000000b7VoWAI","Loaner_Asset__c","3","3","0"
"0PS0B000000b7VoWAI","Location","3","3","3"
"0PS0B000000b7VoWAI","Maintenance_Item__c","160","160","159"
"0PS0B000000b7VoWAI","MaintenanceAsset","1","1","1"
"0PS0B000000b7VoWAI","MaintenancePlan","11","11","11"
"0PS0B000000b7VoWAI","MaintenanceWorkRule","6","6","6"
"0PS0B000000b7VoWAI","Master_Draw__c","13","13","1"
"0PS0B000000b7VoWAI","Monthly_Salesforce_Cases_Snapshot__c","5","5","3"
"0PS0B000000b7VoWAI","Move_Location__c","47","47","41"
"0PS0B000000b7VoWAI","Non_Conforming_Record__c","22","22","0"
"0PS0B000000b7VoWAI","Opportunity","429","429","269"
"0PS0B000000b7VoWAI","OpportunityLineItem","133","133","57"
"0PS0B000000b7VoWAI","Order","43","43","38"
"0PS0B000000b7VoWAI","OrderItem","15","15","13"
"0PS0B000000b7VoWAI","pandadoc__DocStatus__c","3","3","3"
"0PS0B000000b7VoWAI","pandadoc__Object_Tokens__c","1","1","1"
"0PS0B000000b7VoWAI","pandadoc__PandaDocDocument__c","15","15","14"
"0PS0B000000b7VoWAI","pandadoc__PandaDocLog__c","3","3","3"
"0PS0B000000b7VoWAI","pandadoc__Pricing_Item_Mapping__c","1","1","1"
"0PS0B000000b7VoWAI","pandadoc__Recipient_Map__c","1","1","1"
"0PS0B000000b7VoWAI","pandadoc__TriggerSetting__c","5","5","5"
"0PS0B000000b7VoWAI","pi__AsyncRequest__c","2","2","2"
"0PS0B000000b7VoWAI","pi__Category_Contact_Score__c","3","3","2"
"0PS0B000000b7VoWAI","pi__Category_Lead_Score__c","3","3","2"
"0PS0B000000b7VoWAI","pi__EngageCampaignRecipient__c","4","4","4"
"0PS0B000000b7VoWAI","pi__LDFilter__c","7","7","7"
"0PS0B000000b7VoWAI","pi__ObjectChangeLog__c","2","2","2"
"0PS0B000000b7VoWAI","pi__Pardot_Scoring_Category__c","2","2","2"
"0PS0B000000b7VoWAI","pi__PardotTask__c","2","2","2"
"0PS0B000000b7VoWAI","PO_Bill__c","15","15","7"
"0PS0B000000b7VoWAI","Preventive_Maintenance__c","1","1","1"
"0PS0B000000b7VoWAI","Pricing_Request__c","17","17","14"
"0PS0B000000b7VoWAI","Pricing_Request_Response__c","7","7","1"
"0PS0B000000b7VoWAI","Product_Analytics__c","8","8","1"
"0PS0B000000b7VoWAI","Product_Repair__c","72","72","22"
"0PS0B000000b7VoWAI","Product_Repair_Line_Item__c","4","4","0"
"0PS0B000000b7VoWAI","Product_Test_Line_Item__c","5","5","0"
"0PS0B000000b7VoWAI","Product2","511","511","191"
"0PS0B000000b7VoWAI","ProductConsumed","6","6","6"
"0PS0B000000b7VoWAI","ProductConsumedState","1","1","1"
"0PS0B000000b7VoWAI","ProductItem__c","405","405","76"
"0PS0B000000b7VoWAI","ProductRequest","3","3","3"
"0PS0B000000b7VoWAI","ProductRequestLineItem","10","10","10"
"0PS0B000000b7VoWAI","ProductServiceCampaign","6","6","6"
"0PS0B000000b7VoWAI","ProductServiceCampaignItem","4","4","4"
"0PS0B000000b7VoWAI","ProductTest__c","208","208","54"
"0PS0B000000b7VoWAI","ProductTestData__c","1","1","1"
"0PS0B000000b7VoWAI","ProductTransfer","8","8","8"
"0PS0B000000b7VoWAI","ProductTransferState","2","2","2"
"0PS0B000000b7VoWAI","Progress_Note__c","9","9","3"
"0PS0B000000b7VoWAI","Project__c","37","37","12"
"0PS0B000000b7VoWAI","Project_Charge__c","24","24","0"
"0PS0B000000b7VoWAI","Project_Charge_Line_Item__c","24","24","0"
"0PS0B000000b7VoWAI","Project_Expense__c","4","4","4"
"0PS0B000000b7VoWAI","Prototype__c","9","9","9"
"0PS0B000000b7VoWAI","Purchasing_Return__c","30","30","21"
"0PS0B000000b7VoWAI","Quote","42","42","39"
"0PS0B000000b7VoWAI","QuoteLineItem","20","20","20"
"0PS0B000000b7VoWAI","Ratings__c","2","2","2"
"0PS0B000000b7VoWAI","rcsfl__AdminUISetting__c","1","1","1"
"0PS0B000000b7VoWAI","RecordsetFilterCriteria","2","2","2"
"0PS0B000000b7VoWAI","Refurb_Part_Request__c","16","16","9"
"0PS0B000000b7VoWAI","Refurb_Test__c","28","28","15"
"0PS0B000000b7VoWAI","Rental_Order__c","6","6","5"
"0PS0B000000b7VoWAI","ResourceAbsence","2","2","2"
"0PS0B000000b7VoWAI","ReturnOrder","14","14","14"
"0PS0B000000b7VoWAI","ReturnOrderLineItem","13","13","13"
"0PS0B000000b7VoWAI","Review_Status__c","10","10","8"
"0PS0B000000b7VoWAI","RMA__c","206","206","110"
"0PS0B000000b7VoWAI","sansancard__SSCard__c","17","17","17"
"0PS0B000000b7VoWAI","sansancard__TransferMeta__c","4","4","4"
"0PS0B000000b7VoWAI","Seller","5","5","5"
"0PS0B000000b7VoWAI","Service_Contract_Coverages__c","3","3","3"
"0PS0B000000b7VoWAI","Service_Report__c","31","31","30"
"0PS0B000000b7VoWAI","ServiceAppointment","421","421","378"
"0PS0B000000b7VoWAI","ServiceContract","121","121","58"
"0PS0B000000b7VoWAI","ServiceCrewMember","2","2","2"
"0PS0B000000b7VoWAI","ServiceResource","10","10","9"
"0PS0B000000b7VoWAI","ServiceResourceCapacity","4","4","4"
"0PS0B000000b7VoWAI","ServiceResourceSkill","2","2","2"
"0PS0B000000b7VoWAI","ServiceTerritory","6","6","6"
"0PS0B000000b7VoWAI","ServiceTerritoryMember","4","4","4"
"0PS0B000000b7VoWAI","Shift","7","7","7"
"0PS0B000000b7VoWAI","ShiftPattern","2","2","2"
"0PS0B000000b7VoWAI","ShiftTemplate","3","3","3"
"0PS0B000000b7VoWAI","Shipment","11","11","11"
"0PS0B000000b7VoWAI","SkillRequirement","1","1","1"
"0PS0B000000b7VoWAI","SocialPersona","4","4","4"
"0PS0B000000b7VoWAI","SocialPost","16","16","16"
"0PS0B000000b7VoWAI","Solution","3","3","3"
"0PS0B000000b7VoWAI","Sourcing_Request_Item__c","29","29","15"
"0PS0B000000b7VoWAI","Supplier_Documentation__c","1","1","1"
"0PS0B000000b7VoWAI","System_Work_Order__c","15","15","4"
"0PS0B000000b7VoWAI","Task","28","28","24"
"0PS0B000000b7VoWAI","Tech_Ship_Location_Junction__c","5","5","3"
"0PS0B000000b7VoWAI","Technician_Ship_Location__c","4","4","4"
"0PS0B000000b7VoWAI","TimeSheet","4","4","1"
"0PS0B000000b7VoWAI","TimeSheetEntry","10","10","10"
"0PS0B000000b7VoWAI","TimeSlot","1","1","1"
"0PS0B000000b7VoWAI","Training_Class__c","7","7","1"
"0PS0B000000b7VoWAI","Training_Item__c","57","57","4"
"0PS0B000000b7VoWAI","TravelMode","2","2","2"
"0PS0B000000b7VoWAI","User","41","41","11"
"0PS0B000000b7VoWAI","Vendor_Payment_Request__c","13","13","12"
"0PS0B000000b7VoWAI","Vendor_Sourcing__c","27","27","17"
"0PS0B000000b7VoWAI","WOLI_App_Extension__c","4","4","4"
"0PS0B000000b7VoWAI","Work_Order__c","34","34","13"
"0PS0B000000b7VoWAI","Work_Order_Asset__c","9","9","9"
"0PS0B000000b7VoWAI","Work_Order_Time_Entry__c","9","9","8"
"0PS0B000000b7VoWAI","WorkOrder","397","397","237"
"0PS0B000000b7VoWAI","WorkOrderLineItem","70","70","53"
"0PS0B000000b7VoWAI","WorkPlan","3","3","3"
"0PS0B000000b7VoWAI","WorkPlanSelectionRule","9","9","9"
"0PS0B000000b7VoWAI","WorkPlanTemplate","3","3","3"
"0PS0B000000b7VoWAI","WorkPlanTemplateEntry","1","1","1"
"0PS0B000000b7VoWAI","WorkStep","8","8","8"
"0PS0B000000b7VoWAI","WorkStepTemplate","4","4","4"
"0PS0B000000b7VoWAI","WorkType","3","3","3"
"0PS0B000000b7VoWAI","WorkTypeGroup","1","1","1"
"0PS0B000000b7VoWAI","zkmulti__CommercialInvoice__c","2","2","2"
"0PS0B000000b7VoWAI","zkmulti__EEIForm__c","1","1","1"
"0PS0B000000b7VoWAI","zkmulti__HazMatDetails__c","16","16","16"
"0PS0B000000b7VoWAI","zkmulti__MCCheckpoint__c","1","1","0"
"0PS0B000000b7VoWAI","zkmulti__MCCustom_Address_Source__c","4","4","4"
"0PS0B000000b7VoWAI","zkmulti__MCCustom_Address_Source_Field__c","2","2","2"
"0PS0B000000b7VoWAI","zkmulti__MCCustom_Address_Source_Package__c","2","2","2"
"0PS0B000000b7VoWAI","zkmulti__MCCustoms_Item__c","16","16","16"
"0PS0B000000b7VoWAI","zkmulti__MCPackage__c","21","21","21"
"0PS0B000000b7VoWAI","zkmulti__MCPickup__c","9","9","9"
"0PS0B000000b7VoWAI","zkmulti__MCQueued_Customs_Item__c","24","24","24"
"0PS0B000000b7VoWAI","zkmulti__MCQueued_Shipment__c","29","29","29"
"0PS0B000000b7VoWAI","zkmulti__MCQueued_Shipment_Status__c","1","1","1"
"0PS0B000000b7VoWAI","zkmulti__MCShipmate_Preference__c","7","7","7"
"0PS0B000000b7VoWAI","zkmulti__MCShipment__c","15","15","12"
"0PS0B000000b7VoWAI","zkmulti__MCShipmentInfo__c","14","14","14"
"0PS0B000000b7VoWAI","zkmulti__MCUser_Printer__c","6","6","6"
"0PS0B000000b7VoWAI","zkmulti__MultiPackageShipment__c","4","4","4"
"0PS0B000000b7VoWAI","zkmulti__PermissionSetting__c","1","1","1"
"0PS0B000000b7VoWAI","zkmulti__Pickup_Custom_Address_Source__c","5","5","5"
"0PS0B000000b7VoWAI","zkmulti__ProFormaInvoice__c","2","2","2"
"0PS0B000000b7VoWAI","zkmulti__RequestedShipmentDocuments__c","3","3","3"
"0PS0B000000b7VoWAI","zkmulti__Shipmate_Preference_Info__c","6","6","6"
"0PS0B000000b7VoWAI","zkmulti__Shipment_Field__c","1","1","1"
"0PS0B000000b7VoWAI","zkmulti__Visibility_Suite__c","1","1","1"
"0PS0B000000b7VZWAY","CAPA__c","25","25","19"
"0PS0B000000b7VZWAY","CAPA_Action__c","7","7","4"
"0PS0B000000b7VZWAY","CAPA_Action_Plan__c","18","18","8"
"0PS0B000000b7VZWAY","Complaint__c","29","29","16"
"0PS0B000000b7y7WAA","Campaign","2","2","2"
"0PS0B000000b7y7WAA","Contact","23","23","23"
"0PS0B000000b7y7WAA","Lead","23","23","23"
"0PS0B000000b7y7WAA","pi__AsyncRequest__c","2","2","2"
"0PS0B000000b7y7WAA","pi__Category_Contact_Score__c","2","2","2"
"0PS0B000000b7y7WAA","pi__Category_Lead_Score__c","2","2","2"
"0PS0B000000b7y7WAA","pi__LDFilter__c","7","7","7"
"0PS0B000000b7y7WAA","pi__ObjectChangeLog__c","2","2","2"
"0PS0B000000b7y7WAA","pi__Pardot_Scoring_Category__c","2","2","2"
"0PS0B000000b7y7WAA","pi__PardotTask__c","3","3","3"
"0PS0B000000b7y7WAA","User","5","5","5"
"0PS0B000000b83gWAA","Evaluation_Natalie__c","103","103","0"
"0PS0B000000b83lWAA","ProductItem__c","1","1","1"
"0PS0B000000b83qWAA","Work_Order__c","1","1","1"
"0PS0B000000b8FIWAY","Work_Order__c","37","37","4"
"0PS0B000000ic4uWAA","Account","194","194","118"
"0PS0B000000ic4uWAA","Address","10","10","6"
"0PS0B000000ic4uWAA","ApprovalSubmission","7","7","7"
"0PS0B000000ic4uWAA","ApprovalSubmissionDetail","8","8","8"
"0PS0B000000ic4uWAA","ApprovalWorkItem","10","10","10"
"0PS0B000000ic4uWAA","ApptBundleConfig","7","7","7"
"0PS0B000000ic4uWAA","ApptBundlePolicy","10","10","10"
"0PS0B000000ic4uWAA","Asset","72","72","22"
"0PS0B000000ic4uWAA","AssignedResource","3","3","3"
"0PS0B000000ic4uWAA","AttributeDefinition","2","2","2"
"0PS0B000000ic4uWAA","AuthorizationForm","5","5","5"
"0PS0B000000ic4uWAA","AuthorizationFormConsent","2","2","2"
"0PS0B000000ic4uWAA","AuthorizationFormText","4","4","4"
"0PS0B000000ic4uWAA","AVA_MAPPER__AvaTax_Log__c","9","9","9"
"0PS0B000000ic4uWAA","AVA_MAPPER__Entity_Use_code__c","1","1","1"
"0PS0B000000ic4uWAA","AVA_SFCLOUD__AvaTax_Mapping__c","1","1","1"
"0PS0B000000ic4uWAA","AVA_SFCLOUD__AvaTax_Tax_Code__c","9","9","9"
"0PS0B000000ic4uWAA","AVA_SFCLOUD__AvaTaxCompany__c","8","8","8"
"0PS0B000000ic4uWAA","AVA_SFCLOUD__Exemption_Reasons__c","1","1","1"
"0PS0B000000ic4uWAA","AVA_SFCLOUD__Exposure_Zone__c","2","2","2"
"0PS0B000000ic4uWAA","AVA_SFCLOUD__MultiCompanyMapping__c","4","4","4"
"0PS0B000000ic4uWAA","AVA_SFCLOUD__Shipping_Code__c","1","1","1"
"0PS0B000000ic4uWAA","AVA_SFCLOUD__TaxExemptionCertificate__c","2","2","2"
"0PS0B000000ic4uWAA","BusinessBrand","2","2","2"
"0PS0B000000ic4uWAA","Calibration__c","2","2","1"
"0PS0B000000ic4uWAA","Campaign","36","36","12"
"0PS0B000000ic4uWAA","CAPA__c","25","25","12"
"0PS0B000000ic4uWAA","CAPA_Action__c","7","7","4"
"0PS0B000000ic4uWAA","CAPA_Action_Plan__c","18","18","5"
"0PS0B000000ic4uWAA","Capital_Asset_Transfer__c","10","10","10"
"0PS0B000000ic4uWAA","Case","105","105","90"
"0PS0B000000ic4uWAA","Change_Log__c","7","7","6"
"0PS0B000000ic4uWAA","Change_Request__c","34","34","29"
"0PS0B000000ic4uWAA","ChargentBase__Aggregation__c","1","1","1"
"0PS0B000000ic4uWAA","ChargentBase__Log__c","1","1","1"
"0PS0B000000ic4uWAA","ChargentBase__Payment_Method__c","1","1","1"
"0PS0B000000ic4uWAA","ChargentOrders__ChargentOrder__c","109","109","92"
"0PS0B000000ic4uWAA","ChargentOrders__Payment_Request__c","17","17","16"
"0PS0B000000ic4uWAA","ChargentOrders__Transaction__c","16","16","16"
"0PS0B000000ic4uWAA","Class_Attendee__c","1","1","1"
"0PS0B000000ic4uWAA","Commission__c","3","3","1"
"0PS0B000000ic4uWAA","Complaint__c","29","29","11"
"0PS0B000000ic4uWAA","Contact","90","90","75"
"0PS0B000000ic4uWAA","ContactPointAddress","11","11","11"
"0PS0B000000ic4uWAA","ContactPointConsent","5","5","5"
"0PS0B000000ic4uWAA","ContactPointEmail","11","11","11"
"0PS0B000000ic4uWAA","ContactPointPhone","15","15","15"
"0PS0B000000ic4uWAA","ContactPointTypeConsent","4","4","4"
"0PS0B000000ic4uWAA","Contract","15","15","12"
"0PS0B000000ic4uWAA","ContractLineItem","89","89","61"
"0PS0B000000ic4uWAA","ContractLineOutcome","6","6","6"
"0PS0B000000ic4uWAA","ContractLineOutcomeData","2","2","2"
"0PS0B000000ic4uWAA","Credit_Memo__c","45","45","20"
"0PS0B000000ic4uWAA","Credit_Memo_Line_Item__c","14","14","12"
"0PS0B000000ic4uWAA","Custom_Satisfaction_Survey__c","22","22","18"
"0PS0B000000ic4uWAA","Customer","2","2","2"
"0PS0B000000ic4uWAA","Customer_Equipment__c","5","5","0"
"0PS0B000000ic4uWAA","DataUseLegalBasis","2","2","2"
"0PS0B000000ic4uWAA","DataUsePurpose","5","5","5"
"0PS0B000000ic4uWAA","Debit_Memos__c","11","11","3"
"0PS0B000000ic4uWAA","Disaster_Recovery_Billing_Rule__c","6","6","6"
"0PS0B000000ic4uWAA","Disaster_Recovery_Project__c","11","11","1"
"0PS0B000000ic4uWAA","Document_Review__c","16","16","15"
"0PS0B000000ic4uWAA","Document_Trained_Person__c","43","43","33"
"0PS0B000000ic4uWAA","Documentation__c","1","1","1"
"0PS0B000000ic4uWAA","DOZISF__ZoomInfo__c","98","98","98"
"0PS0B000000ic4uWAA","DOZISF__ZoomInfo_Intent__c","7","7","7"
"0PS0B000000ic4uWAA","DOZISF__ZoomInfo_Scoop__c","11","11","11"
"0PS0B000000ic4uWAA","Engineer_Transfer_Request__c","5","5","5"
"0PS0B000000ic4uWAA","Entitlement","15","15","15"
"0PS0B000000ic4uWAA","Equipment__c","59","59","52"
"0PS0B000000ic4uWAA","ers_datatableConfig__c","11","11","11"
"0PS0B000000ic4uWAA","Evaluation_Natalie__c","118","118","42"
"0PS0B000000ic4uWAA","Event","29","29","25"
