Id,Name,Location__c,Sub_Location__c,Current_Location__c,Inventory_Count_Date__c,Stock_Checked__c,LastModifiedDate
a065b00000bmlnLAAQ,141490,"Tampa, FL","Tampa, FL",TPA | FG | 100 | E2,2026-04-10,,2026-06-19T15:25:08.000+0000
a065b00000bmnR9AAI,141568,"Tampa, FL","Tampa, FL",TPA | FG | 100 | J1,2026-04-10,,2026-06-19T15:25:09.000+0000
a065b00000bn5DGAAY,142429,Tampa,FG/PRB/03F1,,2025-12-11,,2026-06-19T15:25:30.000+0000
a065b00000bn8ODAAY,142581,Tampa,FG/PRB/03F1,,2025-12-11,,2026-06-19T15:25:33.000+0000
a065b00000bnB72AAE,142697,"Tampa, FL","Tampa, FL",TPA | FG | 120 | C3,2026-04-10,,2026-06-19T15:25:36.000+0000
a065b00000bnBEgAAM,142712,Tampa,RENTAL,,2025-12-11,,2026-06-19T15:25:36.000+0000
a065b00000bnCHCAA2,142813,"Tampa, FL","Tampa, FL",TPA | FG | 110 | B2,2026-04-10,,2026-06-19T15:25:38.000+0000
a065b00000bnCaeAAE,142858,"Tampa, FL","Tampa, FL",TPA | FG | 100 | F2,2026-04-10,,2026-06-19T15:25:39.000+0000
a065b00000bnEhoAAE,142956,"Tampa, FL","Tampa, FL",TPA | FG | 120 | A3,2026-04-10,,2026-06-19T15:25:42.000+0000
a065b00000bnF3WAAU,143017,"Tampa, FL","Tampa, FL",TPA | WIP | 200,2025-12-11,,2026-06-19T15:25:43.000+0000
a065b00000bnIUMAA2,143310,"Tampa, FL","Tampa, FL",TPA | FG | 130 | A2,2026-04-10,,2026-06-19T15:25:50.000+0000
a065b00000bnIjLAAU,143329,"Tampa, FL","Tampa, FL",TPA | FG | 135 | B3,2026-04-10,,2026-06-19T15:25:51.000+0000
a065b00000bnImHAAU,143333,"Tampa, FL","Tampa, FL",TPA | FG | 105 | G1,2026-04-10,,2026-06-19T15:25:51.000+0000
a065b00000bnKbmAAE,143400,"Tampa, FL","Tampa, FL",TPA | WIP | 200,2025-12-11,,2026-06-19T15:25:52.000+0000
a065b00000bnMWvAAM,143537,"Tampa, FL","Tampa, FL",TPA | FG | 125 | E5,2026-04-10,,2026-06-19T15:25:56.000+0000
a065b00000bnMg2AAE,143547,"Tampa, FL","Tampa, FL",TPA | FG | 110 | A1,2026-04-10,,2026-06-19T15:25:56.000+0000
a065b00000bnN4xAAE,143584,"Tampa, FL","Tampa, FL",TPA | FG | 115 | A3,2026-04-10,,2026-06-19T15:25:57.000+0000
a065b00000bnN65AAE,143587,"Tampa, FL","Tampa, FL",TPA | FG | 125 | A2,2026-04-10,,2026-06-19T15:25:57.000+0000
a065b00000bnNFMAA2,143624,"Tampa, FL","Tampa, FL",TPA | FG | 130 | E3,2026-04-10,,2026-06-19T15:25:57.000+0000
a065b00000bnNnZAAU,143673,Tampa,RENTAL,On Rental,2025-12-11,,2026-06-19T15:25:58.000+0000
a065b00000bnREMAA2,143868,"Tampa, FL","Tampa, FL",TPA | FG | 115 | B2,2026-04-10,,2026-06-19T15:26:03.000+0000
a065b00000bnRHGAA2,143882,"Tampa, FL","Tampa, FL",TPA | FG | 115 | K2,2026-04-10,,2026-06-19T15:26:04.000+0000
a065b00000bnU1yAAE,144030,"Tampa, FL","Tampa, FL",TPA | FG | 120 | A4,2026-04-10,,2026-06-19T15:26:08.000+0000
a065b00000bnUERAA2,144081,"Tampa, FL","Tampa, FL",TPA | FG | 100 | E3,2026-04-10,,2026-06-19T15:26:09.000+0000
a065b00000bnVvBAAU,144130,"Tampa, FL","Tampa, FL",TPA | FG | 120 | C1,2026-04-10,,2026-06-19T15:26:10.000+0000
a065b00000bnXE7AAM,144235,"Tampa, FL","Tampa, FL",TPA | FG | 105 | C1,2026-04-10,,2026-06-19T15:26:12.000+0000
a065b00000bnXE8AAM,144236,"Tampa, FL","Tampa, FL",TPA | FG | 100 | C2,2026-04-10,,2026-06-19T15:26:12.000+0000
